rgn_id,year,pressure_score
1,2007,0.231642870165098
1,2008,0.231842289193206
1,2009,0.230643195423777
1,2010,0.22964090003585
1,2011,0.229384715253102
1,2012,0.230203427549135
1,2013,0.23128813769712
1,2014,0.232107863610342
2,2007,0.231642870165098
2,2008,0.231842289193206
2,2009,0.230643195423777
2,2010,0.22964090003585
2,2011,0.229384715253102
2,2012,0.230203427549135
2,2013,0.23128813769712
2,2014,0.232107863610342
3,2007,0.231642870165098
3,2008,0.231842289193206
3,2009,0.230643195423777
3,2010,0.22964090003585
3,2011,0.229384715253102
3,2012,0.230203427549135
3,2013,0.23128813769712
3,2014,0.232107863610342
4,2007,0.231642870165098
4,2008,0.231842289193206
4,2009,0.230643195423777
4,2010,0.22964090003585
4,2011,0.229384715253102
4,2012,0.230203427549135
4,2013,0.23128813769712
4,2014,0.232107863610342
5,2007,0.231642870165098
5,2008,0.231842289193206
5,2009,0.230643195423777
5,2010,0.22964090003585
5,2011,0.229384715253102
5,2012,0.230203427549135
5,2013,0.23128813769712
5,2014,0.232107863610342
6,2007,0.231642870165098
6,2008,0.231842289193206
6,2009,0.230643195423777
6,2010,0.22964090003585
6,2011,0.229384715253102
6,2012,0.230203427549135
6,2013,0.23128813769712
6,2014,0.232107863610342
7,2007,0.231642870165098
7,2008,0.231842289193206
7,2009,0.230643195423777
7,2010,0.22964090003585
7,2011,0.229384715253102
7,2012,0.230203427549135
7,2013,0.23128813769712
7,2014,0.232107863610342
8,2007,0.231642870165098
8,2008,0.231842289193206
8,2009,0.230643195423777
8,2010,0.22964090003585
8,2011,0.229384715253102
8,2012,0.230203427549135
8,2013,0.23128813769712
8,2014,0.232107863610342
9,2007,0.231642870165098
9,2008,0.231842289193206
9,2009,0.230643195423777
9,2010,0.22964090003585
9,2011,0.229384715253102
9,2012,0.230203427549135
9,2013,0.23128813769712
9,2014,0.232107863610342
10,2007,0.231642870165098
10,2008,0.231842289193206
10,2009,0.230643195423777
10,2010,0.22964090003585
10,2011,0.229384715253102
10,2012,0.230203427549135
10,2013,0.23128813769712
10,2014,0.232107863610342
11,2007,0.231642870165098
11,2008,0.231842289193206
11,2009,0.230643195423777
11,2010,0.22964090003585
11,2011,0.229384715253102
11,2012,0.230203427549135
11,2013,0.23128813769712
11,2014,0.232107863610342
